Period	Specialty	Procedure	Provider	Zone	Facility	Year	Quarter	Consult_Median	Consult_90th	Surgery_Median	Surgery_90th
2015_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Total	Provincial	2015	4	34	112	44	153
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Hants Community Hospital	2016	1			92	153
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	QE2	2016	1	57	143	84	119
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Cape Breton Regional	2016	1	62	145	23	155
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Colchester Regional	2016	1	66	131	51	190
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Valley Regional	2016	1	12	36	55	114
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Yarmouth Regional	2016	1	15	50	92	138
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Northside General	2016	1			76	106
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Cumberland Regional	2016	1	28	73	29	65
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Dartmouth General	2016	1	104	139	97	140
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Aberdeen Hospital	2016	1	23	34	47	75
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Total	Provincial	2016	1	30	118	57	141
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		IWK	IWK	2016	1	5	23	32	108
2016_q1	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	South Shore Regional	2016	1	19	109	34	65
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Total	Provincial	2016	2	32	117	51	143
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	QE2	2016	2	41	70	51	159
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Aberdeen Hospital	2016	2	22	221	58	149
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Cape Breton Regional	2016	2	39	157	37	205
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Colchester Regional	2016	2	32	112	48	232
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		IWK	IWK	2016	2	7	26	45	91
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Cumberland Regional	2016	2	31	81	36	55
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Hants Community Hospital	2016	2			104	225
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Yarmouth Regional	2016	2	9	57	74	183
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Northside General	2016	2	86	141	36	57
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Valley Regional	2016	2	17	37	33	93
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Dartmouth General	2016	2	88	136	89	142
2016_q2	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	South Shore Regional	2016	2	29	78	30	64
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Yarmouth Regional	2016	3	29	46	75	148
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Northside General	2016	3	26	134	29	107
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Cape Breton Regional	2016	3	128	638	25	151
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Dartmouth General	2016	3	112	177	81	155
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Colchester Regional	2016	3	41	111	42	98
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Valley Regional	2016	3	28	70	37	68
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Total	Provincial	2016	3	37	125	54	125
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Aberdeen Hospital	2016	3	20	68	71	138
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Hants Community Hospital	2016	3			33	75
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Cumberland Regional	2016	3	29	65	64	90
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		IWK	IWK	2016	3	7	35	57	122
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	South Shore Regional	2016	3	20	90	38	70
2016_q3	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	QE2	2016	3	52	92	50	79
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Cape Breton Regional	2016	4	31	107	17	152
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Colchester Regional	2016	4	29	63	56	149
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Hants Community Hospital	2016	4			48	83
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		IWK	IWK	2016	4	7	11	65	101
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Yarmouth Regional	2016	4	25	47	42	121
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 3	Northside General	2016	4	62	152	86	142
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	Dartmouth General	2016	4	118	147	69	216
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Cumberland Regional	2016	4	22	50	59	66
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	Valley Regional	2016	4	17	57	34	85
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Total	Provincial	2016	4	35	123	45	153
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 2	Aberdeen Hospital	2016	4	34	92	81	149
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 1	South Shore Regional	2016	4	29	112	23	73
2016_q4	General Surgery	Hernia Repair - Inguinal/Femoral		Zone 4	QE2	2016	4	45	123	49	219
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Murphy, Christopher"					8	54	92	190
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Wasserman, Lukas"					35	141	131	153
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Johnson, Kevin"					36	152	30	46
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Enright, Jonathan Boyde"					205	316	167	301
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Alawashez, Abdulrahim S"					12	48	100	200
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Klassen, Dennis R"					78	275	170	315
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Hoogerboord, C Marius"					61	131	174	329
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Lefel, Oleg"					10	39	116	308
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Mitchell, Alex D"					85	157	179	201
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional	"Wasilewski, Leszek J"					67	78	71	213
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2016	4	56	245	166	315
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 1	South Shore Regional	2016	4	61	341	32	66
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 3	St. Marthas Regional	2016	4	19	130	105	200
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 1	Yarmouth Regional	2016	4	10	47	100	308
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	Dartmouth General	2016	4	93	316	159	301
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 1	Valley Regional	2016	4			45	70
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2016	4	38	199	88	267
2014_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2014	4	70	155	129	367
2014_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2014	4	53	280	220	1258
2015_q1	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2015	1	71	196	122	307
2015_q1	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2015	1	118	196	132	339
2015_q2	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2015	2	140	239	368	975
2015_q2	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2015	2	91	223	116	411
2015_q3	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2015	3	122	218	156	621
2015_q3	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2015	3	103	218	87	439
2015_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2015	4	50	197	102	569
2015_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2015	4	64	454	130	1392
2016_q1	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2016	1	56	275	82	214
2016_q1	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2016	1	54	275	81	243
2016_q2	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2016	2	35	198	90	274
2016_q2	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2016	2	31	59		
2016_q3	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2016	3			127	210
2016_q3	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2016	3	39	133	93	197
2016_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Total	Provincial	2016	4	32	199	93	387
2016_q4	General Surgery	Hernia Repair - Laparoscopic Incisional		Zone 4	QE2	2016	4	126	245	205	653
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Enright, Jonathan Boyde"					272	464	185	276
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Butler, Clay K"					141	272	74	182
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Ellsmere, James C"					52	135	66	165
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Clark, F Donald"					39	49	31	87
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Alawashez, Abdulrahim S"					11	77	100	169
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"MacDonald, Blair"					29	62	30	49
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Mitchell, Alex D"					119	261	73	151
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Klassen, Dennis R"					54	92	80	190
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Faryniuk, Andrea Marie"					30	44	42	58
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Wasserman, Lukas"					25	92	115	216
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Hoogerboord, C Marius"					66	131	111	211
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Minor, Samuel"					104	181	69	133
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Lefel, Oleg"					6	11	113	140
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral	"Yaffe, Paul"					13	19	45	94
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2016	4	61	138	85	203
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 2	Colchester Regional	2016	4			126	275
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	Glace Bay	2016	4	173	272	74	182
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 2	Cumberland Regional	2016	4	31	44	44	91
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 1	Yarmouth Regional	2016	4	22	55	65	140
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2016	4	49	186	92	215
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2016	4	183	392	123	232
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Hants Community Hospital	2016	4	71	169	66	259
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 1	Valley Regional	2016	4	15	49	43	94
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2016	4	18	85	110	191
2014_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2014	4	76	87	115	490
2014_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2014	4	53	97		
2014_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2014	4	84	135	64	150
2014_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2014	4	75	116	88	260
2015_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2015	1	62	109	128	259
2015_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2015	1			139	150
2015_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2015	1	86	109	142	416
2015_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2015	1	105	112	95	159
2015_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2015	2	14	106	140	213
2015_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2015	2	140	176	128	233
2015_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2015	2	77	170	63	213
2015_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2015	2	92	210	36	239
2015_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2015	3	44	126		
2015_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2015	3	90	124	124	392
2015_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2015	3	55	152	104	252
2015_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2015	3	46	139	116	213
2015_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2015	4	46	203	78	392
2015_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2015	4	50	147	103	626
2015_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2015	4	30	218	121	247
2015_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2015	4	155	272		
2016_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2016	1	35	77	105	155
2016_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2016	1	44	226	85	219
2016_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2016	1	45	105	68	196
2016_q1	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2016	1	178	392	62	232
2016_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2016	2	186	332	110	172
2016_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2016	2	60	203	85	145
2016_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2016	2	14	67	133	169
2016_q2	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2016	2	48	203	91	195
2016_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2016	3	207	434	137	276
2016_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2016	3	22	100	110	134
2016_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2016	3	54	272	106	183
2016_q3	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2016	3	58	92	129	177
2016_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	Dartmouth General	2016	4			172	261
2016_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 4	QE2	2016	4	83	135	74	211
2016_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Zone 3	St. Marthas Regional	2016	4	11	83	99	226
2016_q4	General Surgery	Hernia Repair - Laparoscopic Inguinal Femoral		Total	Provincial	2016	4	56	135	87	219
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical	"MacDonald, Blair"					37	47	48	55
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical	"Lefel, Oleg"					28	84	101	378
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical	"Hoogerboord, C Marius"					44	126	83	302
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical		Zone 4	QE2	2016	4	86	131		
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical		Zone 1	Yarmouth Regional	2016	4	29	71	65	258
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical		Zone 4	Dartmouth General	2016	4	224	277	125	145
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2016	4	42	184	62	302
2014_q4	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2014	4	41	144	67	186
2015_q1	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2015	1	55	315	109	162
2015_q2	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2015	2	38	337	136	430
2015_q3	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2015	3	27	127	114	182
2015_q4	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2015	4	38	227	109	367
2016_q1	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2016	1	42	125	58	258
2016_q2	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2016	2	19	154	98	302
2016_q3	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2016	3	42	184	62	96
2016_q4	General Surgery	Hernia Repair - Laparoscopic Umbilical		Total	Provincial	2016	4	52	155	49	206
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral	"Topp, Trevor J"					35	35	77	105
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral	"Clark, F Donald"					42	70	61	79
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral	"Alawashez, Abdulrahim S"					8	28	155	205
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2016	4	24	78	83	281
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral		Zone 1	Yarmouth Regional	2016	4	26	39	76	91
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral		Zone 1	Valley Regional	2016	4			61	79
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral		Zone 4	QE2	2016	4	38	153	86	199
12month_rolling	General Surgery	Hernia Repair - Laparoscopic Ventral		Zone 3	St. Marthas Regional	2016	4	10	78	172	281
2014_q4	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2014	4	64	185	58	210
2015_q1	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2015	1	45	59	84	198
2015_q2	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2015	2	60	202		
2015_q3	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2015	3	92	141	97	335
2015_q4	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2015	4	42	83	86	311
2016_q1	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2016	1	28	38	106	350
2016_q2	General Surgery	Hernia Repair - Laparoscopic Ventral		Total	Provincial	2016	2	26	78	91	204
